assembly_accession	biosample	organism	rule_id	field	previous_value	is_primary
GCA_057038385.1	SAMN50509573	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038385.1	SAMN50509573	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038425.1	SAMN50509572	Negativibacillus massiliensis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038425.1	SAMN50509572	Negativibacillus massiliensis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038425.1	SAMN50509572	Negativibacillus massiliensis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038445.1	SAMN50509571	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038445.1	SAMN50509571	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038445.1	SAMN50509571	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038495.1	SAMN50509570	Bifidobacterium adolescentis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038495.1	SAMN50509570	Bifidobacterium adolescentis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038495.1	SAMN50509570	Bifidobacterium adolescentis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038545.1	SAMN50509569	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038545.1	SAMN50509569	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038545.1	SAMN50509569	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038565.1	SAMN50509568	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038565.1	SAMN50509568	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038565.1	SAMN50509568	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038605.1	SAMN50509567	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038605.1	SAMN50509567	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038605.1	SAMN50509567	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038665.1	SAMN50509566	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038665.1	SAMN50509566	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038665.1	SAMN50509566	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038685.1	SAMN50509564	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038685.1	SAMN50509564	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038685.1	SAMN50509564	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038705.1	SAMN50509565	Candidatus Duodenibacillus intestinavium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038705.1	SAMN50509565	Candidatus Duodenibacillus intestinavium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038705.1	SAMN50509565	Candidatus Duodenibacillus intestinavium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038785.1	SAMN50509563	Butyricimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038785.1	SAMN50509563	Butyricimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038785.1	SAMN50509563	Butyricimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038805.1	SAMN50509561	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038805.1	SAMN50509561	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038805.1	SAMN50509561	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038825.1	SAMN50509562	Phocaeicola coprophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038825.1	SAMN50509562	Phocaeicola coprophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038825.1	SAMN50509562	Phocaeicola coprophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038865.1	SAMN50509560	Anaerotignum faecicola	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038865.1	SAMN50509560	Anaerotignum faecicola	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038865.1	SAMN50509560	Anaerotignum faecicola	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038925.1	SAMN50509559	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038925.1	SAMN50509559	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038925.1	SAMN50509559	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038945.1	SAMN50509558	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038945.1	SAMN50509558	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038945.1	SAMN50509558	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057038965.1	SAMN50509557	Candidatus Parasutterella gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057038965.1	SAMN50509557	Candidatus Parasutterella gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057038965.1	SAMN50509557	Candidatus Parasutterella gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039045.1	SAMN50509556	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039045.1	SAMN50509556	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039045.1	SAMN50509556	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039065.1	SAMN50509555	Phocaeicola dorei	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039065.1	SAMN50509555	Phocaeicola dorei	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039065.1	SAMN50509555	Phocaeicola dorei	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039085.1	SAMN50509554	Roseburia intestinalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039085.1	SAMN50509554	Roseburia intestinalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039085.1	SAMN50509554	Roseburia intestinalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039125.1	SAMN50509553	Alistipes finegoldii	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039125.1	SAMN50509553	Alistipes finegoldii	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039125.1	SAMN50509553	Alistipes finegoldii	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039145.1	SAMN50509552	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039145.1	SAMN50509552	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039145.1	SAMN50509552	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039205.1	SAMN50509551	Coprococcus ammoniilyticus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039205.1	SAMN50509551	Coprococcus ammoniilyticus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039205.1	SAMN50509551	Coprococcus ammoniilyticus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039245.1	SAMN50509550	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039245.1	SAMN50509550	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039245.1	SAMN50509550	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039265.1	SAMN50509549	Candidatus Limisoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039265.1	SAMN50509549	Candidatus Limisoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039265.1	SAMN50509549	Candidatus Limisoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039285.1	SAMN50509548	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039285.1	SAMN50509548	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039285.1	SAMN50509548	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039345.1	SAMN50509546	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039345.1	SAMN50509546	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039345.1	SAMN50509546	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039365.1	SAMN50509547	Anaerovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039365.1	SAMN50509547	Anaerovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039365.1	SAMN50509547	Anaerovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039405.1	SAMN50509545	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039405.1	SAMN50509545	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039405.1	SAMN50509545	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039425.1	SAMN50509543	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039425.1	SAMN50509543	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039425.1	SAMN50509543	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039445.1	SAMN50509544	Victivallis sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039445.1	SAMN50509544	Victivallis sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039445.1	SAMN50509544	Victivallis sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039525.1	SAMN50509541	Candidatus Apopatocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039525.1	SAMN50509541	Candidatus Apopatocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039525.1	SAMN50509541	Candidatus Apopatocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039545.1	SAMN50509542	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039545.1	SAMN50509542	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039545.1	SAMN50509542	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039565.1	SAMN50509540	Dorea longicatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039565.1	SAMN50509540	Dorea longicatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039565.1	SAMN50509540	Dorea longicatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039575.1	SAMN50509539	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039575.1	SAMN50509539	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039575.1	SAMN50509539	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039665.1	SAMN50509538	Candidatus Fimimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039665.1	SAMN50509538	Candidatus Fimimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039665.1	SAMN50509538	Candidatus Fimimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039685.1	SAMN50509537	Brotocaccenecus cirricatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039685.1	SAMN50509537	Brotocaccenecus cirricatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039685.1	SAMN50509537	Brotocaccenecus cirricatena	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039755.1	SAMN50509535	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039755.1	SAMN50509535	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039755.1	SAMN50509535	Acutalibacteraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039785.1	SAMN50509536	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039785.1	SAMN50509536	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039785.1	SAMN50509536	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039805.1	SAMN50509534	[Bacteroides] pectinophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039805.1	SAMN50509534	[Bacteroides] pectinophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039805.1	SAMN50509534	[Bacteroides] pectinophilus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039825.1	SAMN50509533	Dialister sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039825.1	SAMN50509533	Dialister sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039825.1	SAMN50509533	Dialister sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039865.1	SAMN50509532	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039865.1	SAMN50509532	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039865.1	SAMN50509532	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039885.1	SAMN50509531	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039885.1	SAMN50509531	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039885.1	SAMN50509531	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039945.1	SAMN50509530	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039945.1	SAMN50509530	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039945.1	SAMN50509530	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057039965.1	SAMN50509529	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057039965.1	SAMN50509529	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057039965.1	SAMN50509529	Christensenellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040005.1	SAMN50509528	Phascolarctobacterium succinatutens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040005.1	SAMN50509528	Phascolarctobacterium succinatutens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040005.1	SAMN50509528	Phascolarctobacterium succinatutens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040025.1	SAMN50509527	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040025.1	SAMN50509527	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040025.1	SAMN50509527	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040085.1	SAMN50509525	Candidatus Merdousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040085.1	SAMN50509525	Candidatus Merdousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040085.1	SAMN50509525	Candidatus Merdousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040105.1	SAMN50509524	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040105.1	SAMN50509524	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040105.1	SAMN50509524	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040125.1	SAMN50509526	Suilimivivens aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040125.1	SAMN50509526	Suilimivivens aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040125.1	SAMN50509526	Suilimivivens aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040205.1	SAMN50509523	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040205.1	SAMN50509523	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040205.1	SAMN50509523	Candidatus Cryptobacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040225.1	SAMN50509521	Candidatus Physcousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040225.1	SAMN50509521	Candidatus Physcousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040225.1	SAMN50509521	Candidatus Physcousia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040245.1	SAMN50509522	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040245.1	SAMN50509522	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040245.1	SAMN50509522	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040265.1	SAMN50509518	Sodaliphilus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040265.1	SAMN50509518	Sodaliphilus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040265.1	SAMN50509518	Sodaliphilus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040345.1	SAMN50509520	Lachnospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040345.1	SAMN50509520	Lachnospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040345.1	SAMN50509520	Lachnospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040365.1	SAMN50509519	Alistipes communis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040365.1	SAMN50509519	Alistipes communis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040365.1	SAMN50509519	Alistipes communis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040385.1	SAMN50509517	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040385.1	SAMN50509517	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040385.1	SAMN50509517	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040465.1	SAMN50509516	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040465.1	SAMN50509516	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040465.1	SAMN50509516	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057040485.1	SAMN50509515	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057040485.1	SAMN50509515	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057040485.1	SAMN50509515	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
